[Starting] Opening the serial port - COM14
[Info] Opened the serial port - COM14
---BEGIN---
TIME	INPUT	OUTPUT1	OUTPUT2	TS	GRADIENT
715857	1	191.75	55.44	541	-0.00092
716399	1	191.75	55.44	542	0.00000
716941	1	191.00	55.44	542	-0.00138
717483	1	190.00	55.50	542	-0.00185
718024	1	190.00	55.50	541	0.00000
718566	1	189.25	55.50	542	-0.00138
719108	1	189.25	55.50	542	0.00000
719649	1	188.75	55.50	541	-0.00092
720191	1	188.25	55.50	542	-0.00092
720732	1	188.00	55.56	541	-0.00046
721273	1	187.00	55.50	541	-0.00185
721815	1	187.25	55.56	542	0.00046
722357	1	186.25	55.56	542	-0.00185
722898	1	186.25	55.56	541	0.00000
723440	1	185.75	55.56	542	-0.00092
723982	1	184.75	55.56	542	-0.00185
724524	1	184.50	55.56	542	-0.00046
725065	1	184.50	55.56	541	0.00000
725607	1	184.25	55.56	542	-0.00046
726149	1	183.75	55.56	542	-0.00092
726690	1	183.00	55.56	541	-0.00139
727232	1	182.75	55.63	542	-0.00046
727774	1	182.50	55.56	542	-0.00046
728315	1	182.00	55.63	541	-0.00092
728857	1	181.50	55.63	542	-0.00092
729398	1	181.00	55.63	541	-0.00092
729939	1	180.75	55.69	541	-0.00046
730481	1	180.25	55.69	542	-0.00092
731023	1	180.00	55.63	542	-0.00046
731565	1	179.50	55.69	542	-0.00092
732106	1	179.00	55.69	541	-0.00092
732648	1	178.75	55.69	542	-0.00046
733190	1	178.00	55.69	542	-0.00138
733731	1	177.50	55.69	541	-0.00092
734273	1	177.50	55.69	542	0.00000
734815	1	176.50	55.69	542	-0.00185
735356	1	176.75	55.69	541	0.00046
735898	1	176.00	55.69	542	-0.00138
736440	1	176.00	55.69	542	0.00000
736982	1	175.25	55.75	542	-0.00138
737523	1	174.75	55.75	541	-0.00092
738065	1	174.75	55.75	542	0.00000
738607	1	174.00	55.75	542	-0.00138
739148	1	173.75	55.75	541	-0.00046
739690	1	173.25	55.75	542	-0.00092
740232	1	172.75	55.75	542	-0.00092
740773	1	172.50	55.75	541	-0.00046
741315	1	172.00	55.75	542	-0.00092
741857	1	171.75	55.75	542	-0.00046
742398	1	171.25	55.75	541	-0.00092
742940	1	171.00	55.81	542	-0.00046
743482	1	170.75	55.81	542	-0.00046
744024	1	170.25	55.81	542	-0.00092
744565	1	170.00	55.81	541	-0.00046
745107	1	169.50	55.81	542	-0.00092
745649	1	169.00	55.81	542	-0.00092
746190	1	169.00	55.81	541	0.00000
746732	1	168.75	55.81	542	-0.00046
747274	1	168.00	55.81	542	-0.00138
747815	1	167.75	55.81	541	-0.00046
748357	1	167.25	55.81	542	-0.00092
748899	1	167.00	55.88	542	-0.00046
749441	1	166.50	55.81	542	-0.00092
749982	1	166.25	55.81	541	-0.00046
750524	1	165.75	55.81	542	-0.00092
751066	1	165.25	55.81	542	-0.00092
751607	1	164.75	55.88	541	-0.00092
752149	1	164.75	55.88	542	0.00000
752691	1	164.00	55.88	542	-0.00138
753233	1	164.00	55.81	542	0.00000
753775	1	163.00	55.88	542	-0.00185
754317	1	162.75	55.94	542	-0.00046
754859	1	162.25	55.88	542	-0.00092
755400	1	162.00	55.88	541	-0.00046
755942	1	161.75	55.88	542	-0.00046
756484	1	162.00	55.88	542	0.00046
757025	1	161.25	55.94	541	-0.00139
757567	1	161.00	55.88	542	-0.00046
758109	1	160.50	55.94	542	-0.00092
758650	1	160.00	55.88	541	-0.00092
759192	1	159.75	55.94	542	-0.00046
759734	1	159.75	55.94	542	0.00000
760275	1	159.00	55.88	541	-0.00139
760817	1	159.00	55.94	542	0.00000
761359	1	158.25	55.88	542	-0.00138
761901	1	158.00	55.88	542	-0.00046
762442	1	157.50	55.88	541	-0.00092
762985	1	157.25	55.88	543	-0.00046
763527	1	157.00	55.88	542	-0.00046
764068	1	156.50	55.88	541	-0.00092
764610	1	156.25	55.88	542	-0.00046
765152	1	156.00	55.88	542	-0.00046
765693	1	155.75	55.88	541	-0.00046
766235	1	155.50	55.88	542	-0.00046
766777	1	155.00	55.88	542	-0.00092
767319	1	154.50	55.94	542	-0.00092
767860	1	154.00	55.94	541	-0.00092
768402	1	154.00	55.88	542	0.00000
768944	1	153.00	55.94	542	-0.00185
769486	1	153.25	55.88	542	0.00046
770028	1	152.75	55.94	542	-0.00092
770570	1	152.75	55.88	542	0.00000
771111	1	152.25	55.94	541	-0.00092
771653	1	151.75	55.88	542	-0.00092
772195	1	151.50	55.94	542	-0.00046
772737	1	151.25	55.94	542	-0.00046
773278	1	151.00	55.88	541	-0.00046
773820	1	150.50	55.94	542	-0.00092
774362	1	150.00	55.94	542	-0.00092
774903	1	149.75	55.94	541	-0.00046
775445	1	149.00	55.94	542	-0.00138
775987	1	149.00	55.94	542	0.00000
776528	1	148.75	55.94	541	-0.00046
777070	1	148.25	55.94	542	-0.00092
777613	1	148.25	55.94	543	0.00000
778155	1	147.75	55.94	542	-0.00092
778696	1	147.25	55.94	541	-0.00092
779238	1	147.00	55.94	542	-0.00046
779780	1	146.75	55.94	542	-0.00046
780321	1	146.75	55.94	541	0.00000
780863	1	146.25	55.94	542	-0.00092
781405	1	146.00	55.94	542	-0.00046
781946	1	145.50	55.94	541	-0.00092
782488	1	145.00	55.94	542	-0.00092
783030	1	145.00	55.94	542	0.00000
783571	1	144.75	55.94	541	-0.00046
784113	1	143.75	55.94	542	-0.00185
784655	1	143.50	55.94	542	-0.00046
785197	1	143.50	55.94	542	0.00000
785738	1	143.00	56.00	541	-0.00092
786280	1	143.00	56.00	542	0.00000
786822	1	142.50	56.00	542	-0.00092
787363	1	142.50	55.94	541	0.00000
787905	1	142.25	55.94	542	-0.00046
788447	1	141.75	56.00	542	-0.00092
788988	1	141.25	55.94	541	-0.00092
789530	1	141.50	56.00	542	0.00046
790072	1	140.75	55.94	542	-0.00138
790614	1	140.50	56.00	542	-0.00046
791155	1	140.25	56.00	541	-0.00046
791697	1	140.00	56.00	542	-0.00046
792239	1	139.25	56.00	542	-0.00138
792780	1	139.50	56.00	541	0.00046
793322	1	139.50	56.00	542	0.00000
