66.25	2.46	255	13.75	267.50
66.31	2.45	255	13.69	267.50
66.31	2.45	255	13.69	267.50
66.31	2.45	255	13.69	267.50
66.44	2.43	255	13.56	267.50
66.44	2.43	255	13.56	267.75
66.44	2.43	255	13.56	267.50
66.50	2.42	255	13.50	267.50
66.50	2.42	255	13.50	267.50
66.50	2.42	255	13.50	267.25
66.56	2.41	255	13.44	267.50
66.56	2.41	255	13.44	267.50
66.56	2.41	255	13.44	267.75
66.62	2.40	255	13.38	267.75
66.62	2.40	255	13.38	267.75
66.62	2.40	255	13.38	267.50
66.62	2.40	255	13.38	267.25
66.62	2.40	255	13.38	268.00
66.62	2.40	255	13.38	267.50
66.69	2.39	255	13.31	267.50
66.69	2.39	255	13.31	267.50
66.69	2.39	255	13.31	267.75
66.75	2.37	255	13.25	267.50
66.75	2.37	255	13.25	267.75
66.75	2.37	255	13.25	268.00
66.75	2.37	255	13.25	268.00
66.75	2.37	255	13.25	267.75
66.75	2.37	255	13.25	268.00
66.75	2.37	255	13.25	267.75
66.75	2.37	255	13.25	267.75
66.75	2.37	255	13.25	268.25
66.75	2.37	255	13.25	267.50
66.75	2.37	255	13.25	267.75
66.75	2.37	255	13.25	268.00
66.69	2.39	255	13.31	268.00
66.69	2.39	255	13.31	268.00
66.69	2.39	255	13.31	267.25
66.62	2.40	255	13.38	268.00
66.62	2.40	255	13.38	268.00
66.62	2.40	255	13.38	268.00
66.69	2.39	255	13.31	268.25
66.69	2.39	255	13.31	268.25
66.69	2.39	255	13.31	268.00
66.69	2.39	255	13.31	268.00
66.69	2.39	255	13.31	268.25
66.69	2.39	255	13.31	268.25
66.69	2.39	255	13.31	268.00
66.69	2.39	255	13.31	268.25
66.69	2.39	255	13.31	268.00
66.62	2.40	255	13.38	268.00
66.62	2.40	255	13.38	268.00
66.62	2.40	255	13.38	268.00
66.62	2.40	255	13.38	268.25
66.62	2.40	255	13.38	268.25
66.62	2.40	255	13.38	268.00
66.62	2.40	255	13.38	266.75
66.62	2.40	255	13.38	268.25
66.62	2.40	255	13.38	268.00
66.62	2.40	255	13.38	268.25
66.62	2.40	255	13.38	268.25
66.62	2.40	255	13.38	267.75
66.69	2.39	255	13.31	268.50
66.69	2.39	255	13.31	268.50
66.69	2.39	255	13.31	268.25
66.62	2.40	255	13.38	268.25
66.62	2.40	255	13.38	268.00
66.62	2.40	255	13.38	268.00
66.69	2.39	255	13.31	268.25
66.69	2.39	255	13.31	268.50
66.69	2.39	255	13.31	268.25
66.69	2.39	255	13.31	268.00
66.69	2.39	255	13.31	268.50
66.69	2.39	255	13.31	268.50
66.69	2.39	255	13.31	268.25
66.69	2.39	255	13.31	268.50
66.69	2.39	255	13.31	268.25
66.75	2.37	255	13.25	268.25
66.75	2.37	255	13.25	268.25
66.75	2.37	255	13.25	268.25
66.75	2.37	255	13.25	268.75
66.75	2.37	255	13.25	268.75
66.75	2.37	255	13.25	268.75
66.81	2.36	255	13.19	268.00
66.81	2.36	255	13.19	268.75
66.81	2.36	255	13.19	268.75
66.81	2.36	255	13.19	268.25
66.81	2.36	255	13.19	268.25
66.81	2.36	255	13.19	268.25
66.87	2.35	255	13.13	268.50
66.87	2.35	255	13.13	268.00
66.87	2.35	255	13.13	268.25
66.81	2.36	255	13.19	268.75
66.81	2.36	255	13.19	268.50
66.81	2.36	255	13.19	268.50
66.87	2.35	255	13.13	268.50
66.87	2.35	255	13.13	268.75
66.87	2.35	255	13.13	268.50
67.00	2.33	255	13.00	268.75
67.00	2.33	255	13.00	268.25
67.00	2.33	255	13.00	268.75
67.06	2.32	255	12.94	268.50
67.06	2.32	255	12.94	268.50
67.06	2.32	255	12.94	268.25
67.12	2.31	255	12.88	268.75
67.12	2.31	255	12.88	268.50
67.12	2.31	255	12.88	268.50
67.19	2.30	255	12.81	268.50
67.19	2.30	255	12.81	267.75
67.19	2.30	255	12.81	268.25
67.19	2.30	255	12.81	268.75
67.19	2.30	255	12.81	269.00
67.19	2.30	255	12.81	268.75
67.19	2.30	255	12.81	268.50
67.19	2.30	255	12.81	268.75
67.19	2.30	255	12.81	268.50
67.25	2.29	255	12.75	268.50
67.25	2.29	255	12.75	268.75
67.25	2.29	255	12.75	268.50
67.25	2.29	255	12.75	269.00
67.25	2.29	255	12.75	268.50
67.25	2.29	255	12.75	268.75
67.31	2.28	255	12.69	269.00
67.31	2.28	255	12.69	268.25
67.31	2.28	255	12.69	269.00
67.37	2.27	255	12.63	268.75
67.37	2.27	255	12.63	268.50
67.37	2.27	255	12.63	268.25
67.50	2.25	255	12.50	268.75
67.50	2.25	255	12.50	268.75
67.50	2.25	255	12.50	268.25
67.56	2.23	255	12.44	268.50
67.56	2.23	255	12.44	268.50
67.56	2.23	255	12.44	269.00
67.69	2.21	255	12.31	268.75
67.69	2.21	255	12.31	268.50
67.69	2.21	255	12.31	268.75
67.75	2.20	255	12.25	268.75
67.75	2.20	255	12.25	269.00
67.75	2.20	255	12.25	269.00
67.87	2.18	255	12.13	268.25
67.87	2.18	255	12.13	268.50
67.87	2.18	255	12.13	268.75
67.94	2.17	255	12.06	268.75
67.94	2.17	255	12.06	268.75
67.94	2.17	255	12.06	268.75
68.06	2.15	255	11.94	268.75
68.06	2.15	255	11.94	268.75
68.06	2.15	255	11.94	268.75
68.06	2.15	255	11.94	268.25
68.06	2.15	255	11.94	269.00
68.06	2.15	255	11.94	269.00
68.12	2.14	255	11.88	268.75
68.12	2.14	255	11.88	269.00
68.12	2.14	255	11.88	268.50
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	268.50
68.19	2.13	255	11.81	268.50
68.19	2.13	255	11.81	269.25
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	268.25
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	269.00
68.12	2.14	255	11.88	269.00
68.12	2.14	255	11.88	268.75
68.12	2.14	255	11.88	269.00
68.12	2.14	255	11.88	268.75
68.12	2.14	255	11.88	269.25
68.12	2.14	255	11.88	268.75
68.12	2.14	255	11.88	269.00
68.12	2.14	255	11.88	268.75
68.12	2.14	255	11.88	268.50
68.06	2.15	255	11.94	268.50
68.06	2.15	255	11.94	268.75
68.06	2.15	255	11.94	268.75
68.00	2.16	255	12.00	268.50
68.00	2.16	255	12.00	268.75
68.00	2.16	255	12.00	268.75
68.00	2.16	255	12.00	268.50
68.00	2.16	255	12.00	269.25
68.00	2.16	255	12.00	268.75
68.06	2.15	255	11.94	268.75
68.06	2.15	255	11.94	268.75
68.06	2.15	255	11.94	268.50
68.06	2.15	255	11.94	268.75
68.06	2.15	255	11.94	269.00
68.06	2.15	255	11.94	269.00
68.12	2.14	255	11.88	269.00
68.12	2.14	255	11.88	269.25
68.12	2.14	255	11.88	268.75
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	268.50
68.12	2.14	255	11.88	268.75
68.12	2.14	255	11.88	269.25
68.12	2.14	255	11.88	269.00
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	268.50
68.19	2.13	255	11.81	269.00
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	268.75
68.19	2.13	255	11.81	268.75
68.12	2.14	255	11.88	269.00
68.12	2.14	255	11.88	268.50
68.12	2.14	255	11.88	268.75
68.12	2.14	255	11.88	269.00
68.12	2.14	255	11.88	269.00
68.12	2.14	255	11.88	269.00
68.19	2.13	255	11.81	268.75
