02:34:58.128	59.13	3.68	383	20.87	269.00
02:34:58.327	59.13	3.68	383	20.87	268.50
02:34:58.559	59.13	3.68	383	20.87	269.25
02:34:58.758	59.13	3.68	383	20.87	268.50
02:34:58.958	59.19	3.67	383	20.81	269.00
02:34:59.190	59.19	3.67	383	20.81	269.50
02:34:59.423	59.19	3.67	383	20.81	269.25
02:34:59.622	59.25	3.66	383	20.75	269.75
02:34:59.821	59.25	3.66	383	20.75	269.75
02:35:00.053	59.25	3.66	383	20.75	269.50
02:35:00.253	59.38	3.64	383	20.62	270.25
02:35:00.485	59.38	3.64	383	20.62	270.00
02:35:00.684	59.38	3.64	383	20.62	270.50
02:35:00.883	59.50	3.62	383	20.50	270.00
02:35:01.116	59.50	3.62	383	20.50	270.50
02:35:01.348	59.50	3.62	383	20.50	270.50
02:35:01.547	59.50	3.62	383	20.50	270.50
02:35:01.747	59.50	3.62	383	20.50	270.50
02:35:01.979	59.50	3.62	383	20.50	270.75
02:35:02.178	59.50	3.62	383	20.50	270.75
02:35:02.411	59.50	3.62	383	20.50	271.25
02:35:02.610	59.50	3.62	383	20.50	271.50
02:35:02.809	59.56	3.61	383	20.44	271.50
02:35:03.042	59.56	3.61	383	20.44	271.50
02:35:03.274	59.56	3.61	383	20.44	271.50
02:35:03.473	59.69	3.59	383	20.31	271.75
02:35:03.672	59.69	3.59	383	20.31	272.00
02:35:03.905	59.69	3.59	383	20.31	271.25
02:35:04.104	59.69	3.59	383	20.31	271.25
02:35:04.337	59.69	3.59	383	20.31	272.00
02:35:04.538	59.69	3.59	383	20.31	272.50
02:35:04.737	59.69	3.59	383	20.31	272.50
02:35:04.969	59.69	3.59	383	20.31	272.00
02:35:05.202	59.69	3.59	383	20.31	272.75
02:35:05.401	59.69	3.59	383	20.31	272.50
02:35:05.600	59.69	3.59	383	20.31	272.50
02:35:05.833	59.69	3.59	383	20.31	273.00
02:35:06.032	59.69	3.59	383	20.31	273.00
02:35:06.271	59.69	3.59	383	20.31	272.75
02:35:06.476	59.69	3.59	383	20.31	273.25
02:35:06.681	59.75	3.58	383	20.25	273.00
02:35:06.886	59.75	3.58	383	20.25	273.50
02:35:07.125	59.75	3.58	383	20.25	273.25
