---BEGIN---
TIME	INPUT	OUTPUT1	OUTPUT2	TS	GRADIENT
1065709	1	522.25	100.19	560	0.00000
1066268	1	521.50	100.19	559	-0.00134
1066828	1	521.75	100.19	560	0.00045
1067388	1	522.50	100.19	560	0.00134
1067949	1	522.25	100.19	561	-0.00045
1068509	1	522.25	100.19	560	0.00000
1069069	1	522.25	100.12	560	0.00000
1069629	1	522.75	100.19	560	0.00089
1070189	1	522.25	100.12	560	-0.00089
1070749	1	522.25	100.12	560	0.00000
1071309	1	522.50	100.12	560	0.00045
1071869	1	522.50	100.12	560	0.00000
1072429	1	522.50	100.12	560	0.00000
1072989	1	522.50	100.12	560	0.00000
1073549	1	522.50	100.12	560	0.00000
1074109	1	522.50	100.12	560	0.00000
1074669	1	522.50	100.12	560	0.00000
1075229	1	522.50	100.12	560	0.00000
1075789	1	522.50	100.19	560	0.00000
1076349	1	522.50	100.12	560	0.00000
1076909	1	522.50	100.12	560	0.00000
1077469	1	522.50	100.12	560	0.00000
1078029	1	522.50	100.12	560	0.00000
1078589	1	522.25	100.12	560	-0.00045
1079149	1	522.50	100.12	560	0.00045
1079709	1	522.50	100.12	560	0.00000
1080269	1	522.50	100.12	560	0.00000
1080829	1	522.75	100.12	560	0.00045
1081389	1	522.75	100.12	560	0.00000
1081949	1	522.75	100.12	560	0.00000
1082509	1	522.75	100.19	560	0.00000
1083069	1	522.75	100.12	560	0.00000
1083629	1	522.75	100.12	560	0.00000
1084189	1	523.00	100.12	560	0.00045
1084749	1	522.75	100.12	560	-0.00045
1085309	1	522.75	100.12	560	0.00000
1085870	1	522.75	100.12	561	0.00000
1086430	1	523.00	100.12	560	0.00045
1086989	1	522.75	100.12	559	-0.00045
1087549	1	522.75	100.19	560	0.00000
1088109	1	522.50	100.19	560	-0.00045
1088669	1	522.75	100.12	560	0.00045
1089229	1	522.75	100.19	560	0.00000
1089789	1	522.75	100.19	560	0.00000
1090350	1	522.75	100.19	561	0.00000
1090909	1	522.50	100.19	559	-0.00045
1091469	1	522.75	100.19	560	0.00045
1092029	1	523.00	100.19	560	0.00045
1092589	1	522.75	100.19	560	-0.00045
1093149	1	523.00	100.19	560	0.00045
1093709	1	523.00	100.19	560	0.00000
1094269	1	522.75	100.19	560	-0.00045
1094830	1	523.00	100.19	561	0.00045
1095390	1	523.00	100.19	560	0.00000
1095949	1	522.75	100.19	559	-0.00045
1096509	1	522.75	100.19	560	0.00000
1097069	1	523.00	100.19	560	0.00045
1097629	1	522.75	100.19	560	-0.00045
1098189	1	523.25	100.19	560	0.00089
1098749	1	523.00	100.19	560	-0.00045
1099310	1	523.00	100.12	561	0.00000
1099870	1	523.25	100.19	560	0.00045
1100430	1	523.00	100.19	560	-0.00045
1100990	1	523.25	100.19	560	0.00045
1101550	1	523.00	100.19	560	-0.00045
1102110	1	523.00	100.19	560	0.00000
1102669	1	522.75	100.19	559	-0.00045
1103229	1	523.25	100.19	560	0.00089
1103790	1	523.25	100.19	561	0.00000
1104350	1	523.25	100.19	560	0.00000
1104910	1	523.00	100.19	560	-0.00045
1105470	1	523.00	100.19	560	0.00000
1106030	1	523.25	100.19	560	0.00045
1106590	1	523.25	100.19	560	0.00000
1107149	1	523.50	100.19	559	0.00045
1107709	1	523.25	100.25	560	-0.00045
1108270	1	523.00	100.19	561	-0.00045
1108830	1	523.00	100.19	560	0.00000
1109390	1	523.25	100.19	560	0.00045
1109950	1	523.25	100.19	560	0.00000
1110510	1	523.25	100.19	560	0.00000
1111070	1	523.00	100.19	560	-0.00045
1111630	1	523.25	100.19	560	0.00045
1112190	1	523.25	100.19	560	0.00000
1112751	1	523.50	100.19	561	0.00045
1113310	1	523.75	100.19	559	0.00045
1113870	1	523.50	100.19	560	-0.00045
1114430	1	523.25	100.19	560	-0.00045
1114990	1	523.50	100.19	560	0.00045
1115550	1	523.75	100.19	560	0.00045
1116110	1	523.50	100.19	560	-0.00045
1116670	1	523.25	100.19	560	-0.00045
1117231	1	523.50	100.19	561	0.00045
1117791	1	523.50	100.19	560	0.00000
1118351	1	523.50	100.19	560	0.00000
1118910	1	523.50	100.19	559	0.00000
1119470	1	523.50	100.19	560	0.00000
1120030	1	523.25	100.19	560	-0.00045
1120590	1	523.50	100.19	560	0.00045
1121150	1	523.50	100.19	560	0.00000
1121711	1	523.75	100.12	561	0.00045
1122270	1	523.75	100.12	559	0.00000
1122830	1	523.25	100.19	560	-0.00089
1123390	1	523.75	100.19	560	0.00089
1123950	1	523.50	100.12	560	-0.00045
1124510	1	523.75	100.19	560	0.00045
1125070	1	523.50	100.19	560	-0.00045
1125630	1	523.50	100.12	560	0.00000
1126191	1	523.75	100.19	561	0.00045
1126751	1	524.00	100.19	560	0.00045
1127311	1	523.50	100.19	560	-0.00089
1127870	1	523.75	100.19	559	0.00045
1128430	1	523.50	100.19	560	-0.00045
1128990	1	524.00	100.19	560	0.00089
1129550	1	523.75	100.19	560	-0.00045
1130110	1	523.75	100.19	560	0.00000
1130671	1	523.75	100.19	561	0.00000
1131231	1	523.50	100.19	560	-0.00045
1131791	1	523.75	100.19	560	0.00045
1132351	1	523.75	100.19	560	0.00000
1132911	1	523.75	100.19	560	0.00000
1133470	1	524.25	100.19	559	0.00089
1134030	1	524.00	100.19	560	-0.00045
1134590	1	524.00	100.19	560	0.00000
1135151	1	523.50	100.25	561	-0.00089
1135711	1	524.00	100.19	560	0.00089
1136271	1	524.25	100.19	560	0.00045
1136831	1	524.00	100.19	560	-0.00045
1137391	1	524.00	100.19	560	0.00000
1137951	1	523.75	100.19	560	-0.00045
1138511	1	523.75	100.19	560	0.00000
1139072	1	524.25	100.19	561	0.00089
1139632	1	523.75	100.19	560	-0.00089
1140191	1	523.75	100.19	559	0.00000
1140751	1	524.25	100.19	560	0.00089
1141311	1	524.00	100.19	560	-0.00045
1141871	1	523.75	100.19	560	-0.00045
1142431	1	524.00	100.19	560	0.00045
1142991	1	523.50	100.19	560	-0.00089
1143552	1	523.75	100.19	561	0.00045
1144112	1	524.00	100.19	560	0.00045
1144672	1	524.25	100.25	560	0.00045
1145231	1	524.00	100.25	559	-0.00045
1145791	1	524.25	100.19	560	0.00045
1146351	1	524.25	100.19	560	0.00000
1146911	1	524.00	100.19	560	-0.00045
1147471	1	523.75	100.19	560	-0.00045
1148032	1	524.25	100.19	561	0.00089
1148592	1	524.50	100.19	560	0.00045
1149152	1	524.25	100.19	560	-0.00045
1149712	1	524.50	100.19	560	0.00045
1150272	1	523.75	100.19	560	-0.00134
1150832	1	524.00	100.19	560	0.00045
1151392	1	524.00	100.19	560	0.00000
1151952	1	524.00	100.19	560	0.00000
1152512	1	524.25	100.19	560	0.00045
1153072	1	524.00	100.19	560	-0.00045
1153632	1	524.00	100.19	560	0.00000
